PSLV-C 52 sens11=Cylinder(P+) HSCTYHFPP
ITI ITER IMA IKHS NCO IAXI IPA ICAR ITHN KEL ITAB ISHK INV,IGM,IT,CON,ITR,IAI,IFR,IRA
1 	0     1    0   6   1    1    0    0   1   1    2    2   3   0  1   1   0   0 0
RADIUS, ANGLE, LENGTH OF EACH COMPONENT
0.7       20.0      2.589     0.0       0.0       4.5000    0.0       -15.0 
0.7500    0.0       0.0       11.5176   0.0       3.644     1.5702    0.0 
0.0       23.0
RETR   RETS ALAMDA ALFA  DUM   QINS  RC   GIN
1.0e+116  0.0  0.0   0.0   0.00  0.00  0.7  1.4
NT
12501
    TIME          ALT                RV                Mach       dynp             alpha     qalpha         
              0.000      23.8      0.00     0.000       0.0      0.00      0.00
	    211.640  182750.1   2825.92     4.155       0.0     31.54      0.00
	    211.660  182771.4   2826.26     4.155       0.0     31.54      0.00
	    211.680  182792.7   2826.59     4.156       0.0     31.53      0.00
	    211.700  182814.0   2826.93     4.156       0.0     31.53      0.00
	    211.720  182835.4   2827.27     4.156       0.0     31.53      0.00
	    211.740  182856.7   2827.61     4.156       0.0     31.52      0.00
	    211.760  182878.0   2827.94     4.157       0.0     31.52      0.00
	    211.780  182899.3   2828.28     4.157       0.0     31.52      0.00
	    211.800  182920.6   2828.62     4.157       0.0     31.52      0.00
	    211.820  182941.9   2828.96     4.157       0.0     31.51      0.00
	    211.840  182963.2   2829.30     4.158       0.0     31.51      0.00
	    211.860  182984.5   2829.63     4.158       0.0     31.51      0.00
	    211.880  183005.8   2829.97     4.158       0.0     31.50      0.00
	    211.900  183027.1   2830.31     4.158       0.0     31.50      0.00
	    211.920  183048.4   2830.65     4.158       0.0     31.50      0.00
	    211.940  183069.7   2830.99     4.159       0.0     31.49      0.00
	    211.960  183091.0   2831.33     4.159       0.0     31.49      0.00
	    211.980  183112.3   2831.67     4.159       0.0     31.49      0.00
	    212.000  183133.7   2832.00     4.159       0.0     31.49      0.00
	    212.020  183155.0   2832.34     4.160       0.0     31.48      0.00
	    212.040  183176.3   2832.68     4.160       0.0     31.48      0.00
	    212.060  183197.6   2833.02     4.160       0.0     31.48      0.00
	    212.080  183218.9   2833.36     4.160       0.0     31.47      0.00
	    212.100  183240.2   2833.70     4.161       0.0     31.47      0.00
	    212.120  183261.5   2834.04     4.161       0.0     31.47      0.00
	    212.140  183282.8   2834.38     4.161       0.0     31.47      0.00
	    212.160  183304.1   2834.72     4.161       0.0     31.46      0.00
	    212.180  183325.4   2835.06     4.162       0.0     31.46      0.00
	    212.200  183346.7   2835.40     4.162       0.0     31.46      0.00
	    212.220  183368.0   2835.74     4.162       0.0     31.46      0.00
	    212.240  183389.3   2836.08     4.162       0.0     31.45      0.00
	    212.260  183410.6   2836.42     4.163       0.0     31.45      0.00
	    212.280  183431.9   2836.76     4.163       0.0     31.45      0.00
	    212.300  183453.2   2837.10     4.163       0.0     31.45      0.00
	    212.320  183474.5   2837.44     4.163       0.0     31.44      0.00
	    212.340  183495.8   2837.78     4.164       0.0     31.44      0.00
	    212.360  183517.1   2838.12     4.164       0.0     31.44      0.00
	    212.380  183538.4   2838.46     4.164       0.0     31.43      0.00
	    212.400  183559.7   2838.80     4.164       0.0     31.43      0.00
	    212.420  183581.0   2839.14     4.165       0.0     31.43      0.00
	    212.440  183602.3   2839.49     4.165       0.0     31.42      0.00
	    212.460  183623.7   2839.83     4.165       0.0     31.42      0.00
	    212.480  183645.0   2840.17     4.165       0.0     31.42      0.00
	    212.500  183666.3   2840.51     4.166       0.0     31.42      0.00
	    212.520  183687.6   2840.85     4.166       0.0     31.41      0.00
	    212.540  183708.9   2841.19     4.166       0.0     31.41      0.00
	    212.560  183730.2   2841.53     4.166       0.0     31.40      0.00
	    212.580  183751.5   2841.87     4.167       0.0     31.40      0.00
	    212.600  183772.8   2842.22     4.167       0.0     31.40      0.00
	    212.620  183794.1   2842.56     4.167       0.0     31.39      0.00
	    212.640  183815.4   2842.90     4.167       0.0     31.39      0.00
	    212.660  183836.7   2843.24     4.168       0.0     31.39      0.00
	    212.680  183858.0   2843.58     4.168       0.0     31.38      0.00
	    212.700  183879.3   2843.93     4.168       0.0     31.38      0.00
	    212.720  183900.6   2844.27     4.168       0.0     31.37      0.00
	    212.740  183921.9   2844.61     4.169       0.0     31.37      0.00
	    212.760  183943.2   2844.95     4.169       0.0     31.37      0.00
	    212.780  183964.5   2845.29     4.169       0.0     31.36      0.00
	    212.800  183985.8   2845.64     4.169       0.0     31.36      0.00
	    212.820  184007.1   2845.98     4.170       0.0     31.36      0.00
	    212.840  184028.4   2846.32     4.170       0.0     31.35      0.00
	    212.860  184049.7   2846.67     4.170       0.0     31.35      0.00
	    212.880  184071.0   2847.01     4.170       0.0     31.34      0.00
	    212.900  184092.3   2847.35     4.171       0.0     31.34      0.00
	    212.920  184113.6   2847.70     4.171       0.0     31.34      0.00
	    212.940  184134.9   2848.04     4.171       0.0     31.33      0.00
	    212.960  184156.2   2848.38     4.171       0.0     31.33      0.00
	    212.980  184177.5   2848.73     4.172       0.0     31.33      0.00
	    213.000  184198.8   2849.07     4.172       0.0     31.32      0.00
	    213.020  184220.1   2849.41     4.172       0.0     31.32      0.00
	    213.040  184241.4   2849.76     4.173       0.0     31.32      0.00
	    213.060  184262.7   2850.10     4.173       0.0     31.31      0.00
	    213.080  184284.0   2850.44     4.173       0.0     31.31      0.00
	    213.100  184305.2   2850.79     4.173       0.0     31.31      0.00
	    213.120  184326.5   2851.13     4.174       0.0     31.30      0.00
	    213.140  184347.8   2851.48     4.174       0.0     31.30      0.00
	    213.160  184369.1   2851.82     4.174       0.0     31.30      0.00
	    213.180  184390.4   2852.17     4.174       0.0     31.29      0.00
	    213.200  184411.7   2852.51     4.175       0.0     31.29      0.00
	    213.220  184433.0   2852.86     4.175       0.0     31.29      0.00
	    213.240  184454.3   2853.20     4.175       0.0     31.28      0.00
	    213.260  184475.6   2853.55     4.175       0.0     31.28      0.00
	    213.280  184496.9   2853.89     4.176       0.0     31.28      0.00
	    213.300  184518.2   2854.23     4.176       0.0     31.27      0.00
	    213.320  184539.5   2854.58     4.176       0.0     31.27      0.00
	    213.340  184560.8   2854.93     4.176       0.0     31.27      0.00
	    213.360  184582.1   2855.27     4.177       0.0     31.26      0.00
	    213.380  184603.4   2855.62     4.177       0.0     31.26      0.00
	    213.400  184624.7   2855.96     4.177       0.0     31.26      0.00
	    213.420  184646.0   2856.31     4.177       0.0     31.25      0.00
	    213.440  184667.3   2856.65     4.178       0.0     31.25      0.00
	    213.460  184688.6   2857.00     4.178       0.0     31.24      0.00
	    213.480  184709.9   2857.34     4.178       0.0     31.24      0.00
	    213.500  184731.2   2857.69     4.178       0.0     31.24      0.00
	    213.520  184752.5   2858.04     4.179       0.0     31.23      0.00
	    213.540  184773.8   2858.38     4.179       0.0     31.23      0.00
	    213.560  184795.1   2858.73     4.179       0.0     31.22      0.00
	    213.580  184816.3   2859.07     4.179       0.0     31.22      0.00
	    213.600  184837.6   2859.42     4.180       0.0     31.21      0.00
	    213.620  184858.9   2859.77     4.180       0.0     31.21      0.00
	    213.640  184880.2   2860.11     4.180       0.0     31.20      0.00
	    213.660  184901.5   2860.46     4.180       0.0     31.20      0.00
	    213.680  184922.8   2860.81     4.181       0.0     31.19      0.00
	    213.700  184944.1   2861.15     4.181       0.0     31.19      0.00
	    213.720  184965.4   2861.50     4.181       0.0     31.18      0.00
	    213.740  184986.7   2861.85     4.181       0.0     31.18      0.00
	    213.760  185008.0   2862.20     4.182       0.0     31.17      0.00
	    213.780  185029.3   2862.54     4.182       0.0     31.17      0.00
	    213.800  185050.6   2862.89     4.182       0.0     31.16      0.00
	    213.820  185071.9   2863.24     4.182       0.0     31.16      0.00
	    213.840  185093.2   2863.59     4.183       0.0     31.15      0.00
	    213.860  185114.4   2863.93     4.183       0.0     31.15      0.00
	    213.880  185135.7   2864.28     4.183       0.0     31.14      0.00
	    213.900  185157.0   2864.63     4.183       0.0     31.13      0.00
	    213.920  185178.3   2864.98     4.184       0.0     31.13      0.00
	    213.940  185199.6   2865.33     4.184       0.0     31.12      0.00
	    213.960  185220.9   2865.67     4.184       0.0     31.12      0.00
	    213.980  185242.2   2866.02     4.184       0.0     31.11      0.00
	    214.000  185263.5   2866.37     4.185       0.0     31.11      0.00
	    214.020  185284.8   2866.72     4.185       0.0     31.10      0.00
	    214.040  185306.1   2867.07     4.185       0.0     31.10      0.00
	    214.060  185327.4   2867.42     4.185       0.0     31.09      0.00
	    214.080  185348.6   2867.77     4.186       0.0     31.09      0.00
	    214.100  185369.9   2868.12     4.186       0.0     31.08      0.00
	    214.120  185391.2   2868.46     4.186       0.0     31.08      0.00
	    214.140  185412.5   2868.81     4.186       0.0     31.07      0.00
	    214.160  185433.8   2869.16     4.186       0.0     31.07      0.00
	    214.180  185455.1   2869.51     4.187       0.0     31.06      0.00
	    214.200  185476.4   2869.86     4.187       0.0     31.06      0.00
	    214.220  185497.7   2870.21     4.187       0.0     31.05      0.00
	    214.240  185519.0   2870.56     4.187       0.0     31.05      0.00
	    214.260  185540.3   2870.91     4.188       0.0     31.05      0.00
	    214.280  185561.5   2871.26     4.188       0.0     31.04      0.00
	    214.300  185582.8   2871.61     4.188       0.0     31.04      0.00
	    214.320  185604.1   2871.96     4.188       0.0     31.03      0.00
	    214.340  185625.4   2872.31     4.189       0.0     31.02      0.00
	    214.360  185646.7   2872.66     4.189       0.0     31.02      0.00
	    214.380  185668.0   2873.01     4.189       0.0     31.01      0.00
	    214.400  185689.3   2873.36     4.189       0.0     31.01      0.00
	    214.420  185710.6   2873.71     4.190       0.0     31.00      0.00
	    214.440  185731.9   2874.06     4.190       0.0     31.00      0.00
	    214.460  185753.1   2874.41     4.190       0.0     30.99      0.00
	    214.480  185774.4   2874.77     4.190       0.0     30.99      0.00
	    214.500  185795.7   2875.12     4.190       0.0     30.98      0.00
	    214.520  185817.0   2875.47     4.191       0.0     30.98      0.00
	    214.540  185838.3   2875.82     4.191       0.0     30.97      0.00
	    214.560  185859.6   2876.17     4.191       0.0     30.96      0.00
	    214.580  185880.9   2876.52     4.191       0.0     30.96      0.00
	    214.600  185902.1   2876.87     4.192       0.0     30.95      0.00
	    214.620  185923.4   2877.22     4.192       0.0     30.95      0.00
	    214.640  185944.7   2877.58     4.192       0.0     30.94      0.00
	    214.660  185966.0   2877.93     4.192       0.0     30.93      0.00
	    214.680  185987.3   2878.28     4.193       0.0     30.93      0.00
	    214.700  186008.6   2878.63     4.193       0.0     30.92      0.00
	    214.720  186029.9   2878.99     4.193       0.0     30.92      0.00
	    214.740  186051.1   2879.34     4.193       0.0     30.91      0.00
	    214.760  186072.4   2879.69     4.194       0.0     30.90      0.00
	    214.780  186093.7   2880.04     4.194       0.0     30.90      0.00
	    214.800  186115.0   2880.40     4.194       0.0     30.89      0.00
	    214.820  186136.3   2880.75     4.195       0.0     30.89      0.00
	    214.840  186157.6   2881.10     4.195       0.0     30.88      0.00
	    214.860  186178.9   2881.46     4.195       0.0     30.88      0.00
	    214.880  186200.1   2881.81     4.195       0.0     30.87      0.00
	    214.900  186221.4   2882.16     4.196       0.0     30.86      0.00
	    214.920  186242.7   2882.52     4.196       0.0     30.86      0.00
	    214.940  186264.0   2882.87     4.196       0.0     30.85      0.00
	    214.960  186285.3   2883.22     4.197       0.0     30.85      0.00
	    214.980  186306.6   2883.58     4.197       0.0     30.84      0.00
	    215.000  186327.8   2883.93     4.197       0.0     30.84      0.00
	    215.020  186349.1   2884.28     4.198       0.0     30.83      0.00
	    215.040  186370.4   2884.64     4.198       0.0     30.82      0.00
	    215.060  186391.7   2884.99     4.198       0.0     30.82      0.00
	    215.080  186413.0   2885.35     4.198       0.0     30.81      0.00
	    215.100  186434.3   2885.70     4.199       0.0     30.81      0.00
	    215.120  186455.5   2886.06     4.199       0.0     30.80      0.00
	    215.140  186476.8   2886.41     4.199       0.0     30.80      0.00
	    215.160  186498.1   2886.77     4.200       0.0     30.79      0.00
	    215.180  186519.4   2887.12     4.200       0.0     30.79      0.00
	    215.200  186540.7   2887.47     4.200       0.0     30.78      0.00
	    215.220  186562.0   2887.83     4.201       0.0     30.77      0.00
	    215.240  186583.2   2888.18     4.201       0.0     30.77      0.00
	    215.260  186604.5   2888.54     4.201       0.0     30.76      0.00
	    215.280  186625.8   2888.89     4.201       0.0     30.76      0.00
	    215.300  186647.1   2889.25     4.202       0.0     30.75      0.00
	    215.320  186668.4   2889.61     4.202       0.0     30.75      0.00
	    215.340  186689.7   2889.96     4.202       0.0     30.74      0.00
	    215.360  186710.9   2890.32     4.203       0.0     30.74      0.00
	    215.380  186732.2   2890.67     4.203       0.0     30.73      0.00
	    215.400  186753.5   2891.03     4.203       0.0     30.73      0.00
	    215.420  186774.8   2891.38     4.203       0.0     30.72      0.00
	    215.440  186796.1   2891.74     4.204       0.0     30.71      0.00
	    215.460  186817.3   2892.10     4.204       0.0     30.71      0.00
